power,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_percent_0,cpu_percent_1,cpu_percent_2,cpu_percent_3,cpu_percent_4,cpu_percent_5,cpu_percent_6,cpu_percent_7,package_0_temp,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3
0.0, 1780.105, 1197.797, 1374.763, 1202.102, 1197.781, 1200.394, 1214.432, 1197.912, 0.0, 5.9, 0.0, 0.0, 0.0, 5.9, 0.0, 5.9, 78.0, 78.0, 78.0, 78.0, 72.
7.490764644505077, 1214.232, 1201.947, 1242.316, 1247.598, 1246.621, 1197.315, 1208.626, 1197.189, 0.0, 0.0, 0.0, 0.0, 4.2, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 72.
7.41449252194682, 1197.345, 1316.983, 1199.056, 1197.302, 1217.243, 1197.315, 1209.598, 1197.287, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2, 78.0, 78.0, 78.0, 78.0, 72.
7.447103700084444, 1197.269, 1382.783, 1197.258, 1197.323, 1212.505, 1199.876, 1197.282, 1198.046, 0.0, 8.3, 0.0, 4.2, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 72.
7.61807316292751, 1218.709, 1356.071, 1568.397, 1414.464, 1250.772, 1746.375, 1350.368, 1543.154, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 72.
7.39008640197402, 1197.33, 1378.975, 1212.358, 1213.371, 1237.99, 1197.31, 1223.86, 1198.112, 0.0, 4.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 77.0, 72.
7.413267732454801, 1214.85, 1261.77, 1200.358, 1200.363, 1200.662, 1197.342, 1197.239, 1273.649, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 77.0, 72.
7.38975614361146, 1197.274, 1197.324, 1197.273, 1197.321, 1197.299, 1197.331, 1197.341, 1197.525, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 77.0, 72.
7.392124771951614, 1219.609, 1347.819, 1205.838, 1197.321, 1222.995, 1197.348, 1217.48, 1197.32, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 77.0, 72.
7.352318128418383, 1202.902, 1339.902, 1220.342, 1197.306, 1198.166, 1197.358, 1197.266, 1196.843, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 77.0, 72.
7.595886882226912, 1197.324, 1334.365, 1467.474, 1369.566, 1197.3, 1639.524, 1259.966, 1197.273, 0.0, 4.2, 0.0, 0.0, 0.0, 4.3, 0.0, 0.0, 77.0, 77.0, 77.0, 77.0, 72.
7.377670204805262, 1236.977, 1338.225, 1282.15, 1299.921, 1213.652, 1216.104, 1214.009, 1199.276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 77.0, 72.
7.382374417752645, 1197.301, 1332.172, 1210.702, 1197.326, 1206.353, 1197.345, 1197.293, 1213.485, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 77.0, 72.
