power,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_percent_0,cpu_percent_1,cpu_percent_2,cpu_percent_3,cpu_percent_4,cpu_percent_5,cpu_percent_6,cpu_percent_7,package_0_temp,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3
0.0, 2035.088, 1327.718, 1716.43, 1203.202, 1197.323, 1197.225, 1202.326, 1197.939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 76.0, 73.
7.4405683793715225, 1259.844, 1197.948, 1216.662, 1204.171, 1202.555, 1197.325, 1197.039, 1197.3, 0.0, 4.3, 0.0, 0.0, 4.2, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 76.0, 73.
7.351319439761501, 1197.272, 1197.342, 1197.298, 1195.358, 1197.32, 1197.298, 1197.338, 1200.218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 76.0, 73.
7.357558220067645, 1197.321, 1331.227, 1200.443, 1197.245, 1197.308, 1202.783, 1211.513, 1201.298, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 76.0, 73.
7.358832215715808, 1224.879, 1342.942, 1203.015, 1197.943, 1223.463, 1197.286, 1197.513, 1204.58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 76.0, 73.
7.295279180532951, 1197.273, 1197.942, 1197.25, 1197.59, 1197.32, 1197.315, 1200.394, 1226.455, 0.0, 8.3, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 77.0, 77.0, 77.0, 75.0, 73.
7.577986841470281, 1204.642, 1334.904, 1475.272, 1197.32, 1619.804, 1737.027, 1210.705, 1351.651, 0.0, 0.0, 0.0, 0.0, 4.3, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 75.0, 73.
7.3291622247384485, 1200.427, 1404.942, 1203.067, 1220.363, 1206.847, 1199.053, 1209.745, 1211.549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 75.0, 73.
7.4222548781254005, 1205.631, 1691.658, 1201.592, 1215.63, 1198.611, 1215.037, 1252.62, 1199.323, 0.0, 4.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 75.0, 73.
7.310648487819152, 1203.042, 1340.562, 1197.267, 1197.298, 1197.639, 1203.568, 1206.785, 1197.313, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 77.0, 77.0, 75.0, 73.
