power,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_percent_0,cpu_percent_1,cpu_percent_2,cpu_percent_3,cpu_percent_4,cpu_percent_5,cpu_percent_6,cpu_percent_7,package_0_temp,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3
0.0, 1495.979, 1201.751, 1197.352, 1575.111, 1197.08, 1197.458, 1197.536, 1191.338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.9, 0.0, 80.0, 79.0, 80.0, 79.0, 76.
7.4556043432063195, 1203.674, 1198.22, 1197.299, 1198.41, 1197.317, 1197.287, 1197.254, 1197.765, 4.2, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 80.0, 79.0, 80.0, 79.0, 76.
7.631497181760897, 1372.982, 1335.902, 1396.992, 1542.966, 1288.135, 1202.541, 1283.097, 1399.445, 0.0, 4.3, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 80.0, 79.0, 80.0, 79.0, 76.
7.424080698889831, 1528.019, 1383.054, 1229.917, 1196.594, 1197.345, 1197.302, 1258.421, 1197.868, 0.0, 4.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 80.0, 79.0, 80.0, 79.0, 76.
7.4105615946301455, 1359.064, 1340.741, 1215.981, 1270.369, 1197.328, 1204.19, 1248.567, 1197.044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 80.0, 79.0, 80.0, 79.0, 76.
7.419018331949333, 1226.613, 1336.384, 1204.493, 1197.275, 1197.33, 1211.925, 1208.92, 1196.919, 4.2, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 76.0, 75.
7.393442634442616, 1198.873, 1379.785, 1200.293, 1197.388, 1199.58, 1199.205, 1199.193, 1196.303, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 76.0, 75.
7.418667548172536, 1197.31, 1328.986, 1197.257, 1197.3, 1221.671, 1205.806, 1202.142, 1197.3, 0.0, 4.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 76.0, 75.
7.422991528040896, 1223.517, 1384.114, 1253.968, 1220.467, 1197.351, 1217.475, 1239.778, 1197.556, 4.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 76.0, 75.
7.566665613721397, 1289.098, 1333.077, 1239.951, 1467.15, 1458.053, 1197.312, 1197.317, 1652.019, 0.0, 8.3, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 76.0, 75.
7.408132978772058, 1198.552, 1336.421, 1208.917, 1214.619, 1232.985, 1205.903, 1197.277, 1270.103, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 78.0, 75.
7.417129475742452, 1200.686, 1358.207, 1203.526, 1204.363, 1199.555, 1210.236, 1199.077, 1226.231, 0.0, 4.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 78.0, 75.
7.386970526565939, 1197.315, 1335.542, 1206.415, 1197.243, 1206.163, 1197.263, 1206.503, 1197.342, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 78.0, 75.
7.41378898102539, 1197.303, 1336.779, 1199.492, 1197.49, 1203.411, 1197.266, 1197.236, 1197.315, 0.0, 4.3, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 78.0, 75.
7.407788438369054, 1202.138, 1342.96, 1230.205, 1197.331, 1197.318, 1210.033, 1205.739, 1216.75, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 78.0, 75.
7.5440130208340035, 1419.501, 1334.356, 1390.293, 1480.319, 1263.88, 1197.305, 1261.47, 1361.753, 0.0, 0.0, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 79.0, 78.0, 79.0, 78.0, 76.
7.416833093509596, 1200.859, 1381.412, 1204.622, 1261.944, 1236.923, 1232.234, 1199.978, 1198.139, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 78.0, 79.0, 78.0, 76.
7.378380789036753, 1197.304, 1387.312, 1207.265, 1197.34, 1210.668, 1197.29, 1197.32, 1197.992, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 78.0, 79.0, 78.0, 76.
7.417824549946132, 1203.01, 1386.87, 1210.738, 1197.356, 1270.708, 1221.96, 1197.303, 1197.32, 0.0, 4.3, 4.2, 0.0, 0.0, 4.2, 0.0, 0.0, 79.0, 78.0, 79.0, 78.0, 76.
7.39722814695087, 1228.693, 1334.841, 1217.69, 1415.542, 1231.107, 1197.286, 1203.057, 1197.256, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 78.0, 79.0, 78.0, 76.
7.3633525590595275, 1197.286, 1334.413, 1208.406, 1197.32, 1234.248, 1197.304, 1222.097, 1197.303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 75.
10.457336015355263, 1207.737, 1433.422, 1365.252, 1258.902, 1284.697, 3061.436, 1361.232, 1269.441, 0.0, 4.3, 0.0, 4.2, 0.0, 26.1, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 75.
22.63208906297856, 3492.181, 3492.183, 3492.205, 3492.183, 3492.255, 3492.183, 3492.229, 3492.32, 0.0, 0.0, 0.0, 4.3, 0.0, 100.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 75.
23.05855888334133, 3492.187, 3492.186, 3492.213, 3492.415, 3492.107, 3492.183, 3492.155, 3489.693, 0.0, 4.3, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 75.
23.1653273769812, 3492.182, 3492.184, 3492.253, 3499.236, 3492.11, 3492.183, 3492.172, 3504.059, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 75.
23.13518518189321, 3492.2, 3492.19, 3492.253, 3492.203, 3492.021, 3492.183, 3492.145, 3491.869, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 91.0, 80.0, 82.0, 91.0, 80.
23.271726463572215, 3492.168, 3492.184, 3492.162, 3490.39, 3492.27, 3492.183, 3492.172, 3492.048, 0.0, 4.3, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 91.0, 80.0, 82.0, 91.0, 80.
23.325622965303825, 3492.176, 3492.184, 3492.175, 3492.213, 3492.111, 3492.183, 3492.176, 3492.112, 0.0, 4.3, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 91.0, 80.0, 82.0, 91.0, 80.
23.416955494933788, 3492.23, 3492.185, 3492.052, 3492.184, 3492.438, 3492.183, 3492.149, 3492.034, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 91.0, 80.0, 82.0, 91.0, 80.
23.337089074299243, 3492.151, 3492.189, 3492.246, 3492.127, 3491.989, 3492.183, 3492.156, 3492.195, 0.0, 4.3, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 91.0, 80.0, 82.0, 91.0, 80.
23.314689161162722, 3492.176, 3492.183, 3492.2, 3492.996, 3492.1, 3492.183, 3492.16, 3492.08, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 91.0, 81.0, 83.0, 91.0, 80.
23.315629084035404, 3492.121, 3492.189, 3492.219, 3486.106, 3492.227, 3492.183, 3492.209, 3496.489, 0.0, 4.3, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 91.0, 81.0, 83.0, 91.0, 80.
23.186176123061184, 3492.196, 3492.19, 3492.129, 3491.981, 3492.387, 3492.183, 3492.179, 3491.601, 0.0, 4.3, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 91.0, 81.0, 83.0, 91.0, 80.
23.27442138408061, 3492.226, 3492.188, 3492.191, 3495.476, 3491.971, 3492.183, 3492.195, 3493.528, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 91.0, 81.0, 83.0, 91.0, 80.
23.29246028004065, 3492.156, 3492.185, 3492.198, 3492.221, 3492.422, 3492.183, 3492.152, 3491.914, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 91.0, 81.0, 83.0, 91.0, 80.
