power,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_percent_0,cpu_percent_1,cpu_percent_2,cpu_percent_3,cpu_percent_4,cpu_percent_5,cpu_percent_6,cpu_percent_7,package_0_temp,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3
0.0, 3071.246, 1357.383, 2076.028, 1270.925, 1200.056, 1197.554, 1200.538, 1199.24, 0.0, 0.0, 5.9, 5.9, 0.0, 0.0, 5.9, 0.0, 79.0, 79.0, 79.0, 79.0, 74.
7.644207009679804, 1591.271, 1198.165, 1497.924, 1213.138, 1215.466, 1197.28, 1203.857, 1213.594, 0.0, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 79.0, 74.
7.426520678933099, 1248.855, 1413.994, 1201.335, 1197.309, 1198.398, 1212.571, 1202.839, 1197.292, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 79.0, 74.
7.4503510341040915, 1197.1, 1382.621, 1197.267, 1197.304, 1197.247, 1197.35, 1197.299, 1197.192, 0.0, 4.2, 0.0, 4.2, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 79.0, 74.
7.434415383189325, 1197.18, 1338.753, 1197.243, 1197.323, 1197.298, 1197.368, 1197.306, 1197.233, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 79.0, 74.
7.4075519153952545, 1197.975, 1309.985, 1199.278, 1197.302, 1197.259, 1197.324, 1197.308, 1197.23, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 77.0, 74.
7.430109679018126, 1226.505, 1338.704, 1200.975, 1197.316, 1198.743, 1214.063, 1197.882, 1197.215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 77.0, 74.
7.4136318223003155, 1197.306, 1333.826, 1197.758, 1197.298, 1200.373, 1200.955, 1212.323, 1197.298, 0.0, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 77.0, 74.
7.645577255387826, 1753.324, 1392.963, 1726.966, 1197.341, 1585.611, 1197.323, 1214.699, 1611.872, 0.0, 8.3, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 77.0, 74.
7.414979353828683, 1197.356, 1338.378, 1197.317, 1197.309, 1199.951, 1211.363, 1197.309, 1197.321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 79.0, 77.0, 74.
