power,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_percent_0,cpu_percent_1,cpu_percent_2,cpu_percent_3,cpu_percent_4,cpu_percent_5,cpu_percent_6,cpu_percent_7,package_0_temp,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3
0.0, 1511.406, 1202.498, 1197.894, 1197.601, 1201.243, 1197.742, 1197.496, 1198.616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 76.
7.431911271053792, 1197.249, 1197.403, 1200.664, 1197.321, 1197.311, 1197.33, 1197.274, 1197.308, 0.0, 4.2, 0.0, 0.0, 4.2, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 76.
7.61090453987592, 1526.691, 1331.06, 1768.824, 1197.575, 1197.299, 1641.725, 1258.054, 1230.553, 8.3, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 76.
7.4482877253441355, 1250.417, 1388.124, 1267.664, 1198.964, 1212.741, 1200.376, 1214.636, 1200.345, 0.0, 4.3, 0.0, 0.0, 0.0, 4.2, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 76.
7.3705631518037364, 1228.423, 1335.561, 1221.959, 1197.854, 1208.764, 1205.924, 1197.256, 1199.14, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 76.
7.3857631805740125, 1197.239, 1336.369, 1197.177, 1197.32, 1197.317, 1197.315, 1197.347, 1202.233, 0.0, 4.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 78.0, 78.0, 74.
7.369196485449438, 1238.495, 1379.521, 1215.55, 1197.587, 1199.928, 1208.326, 1199.883, 1197.327, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2, 79.0, 79.0, 78.0, 78.0, 74.
7.389837491356304, 1200.124, 1341.347, 1211.287, 1197.326, 1197.3, 1203.816, 1213.534, 1201.321, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 78.0, 78.0, 74.
7.398002965482807, 1197.326, 1334.965, 1197.178, 1197.45, 1197.298, 1200.852, 1197.302, 1197.317, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 78.0, 78.0, 74.
7.579895661414999, 1509.236, 1331.395, 1842.158, 1193.454, 1203.461, 1529.706, 1197.346, 1197.323, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.0, 79.0, 78.0, 78.0, 74.
7.420730543713005, 1207.124, 1339.796, 1230.669, 1197.324, 1197.292, 1221.241, 1197.321, 1197.338, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 77.0, 77.0, 73.
7.3870455140447255, 1209.242, 1334.524, 1214.839, 1284.814, 1198.334, 1203.789, 1199.112, 1200.324, 0.0, 4.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 77.0, 77.0, 73.
7.424483104555924, 1197.308, 1335.25, 1197.219, 1200.541, 1202.417, 1197.333, 1197.307, 1197.316, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 77.0, 77.0, 73.
7.4045139845016585, 1197.283, 1338.817, 1197.146, 1197.298, 1197.848, 1197.33, 1197.302, 1201.896, 0.0, 4.3, 0.0, 0.0, 4.2, 0.0, 0.0, 0.0, 78.0, 78.0, 77.0, 77.0, 73.
7.421960131645874, 1197.308, 1354.37, 1197.204, 1197.557, 1203.362, 1240.692, 1197.298, 1197.303, 0.0, 8.3, 0.0, 0.0, 0.0, 4.0, 4.2, 0.0, 78.0, 78.0, 77.0, 77.0, 73.
7.589992483574213, 1489.0, 1336.084, 1414.85, 1197.272, 1249.644, 1525.372, 1405.385, 1352.591, 4.5, 4.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 72.
7.456468585657452, 1234.247, 1389.11, 1251.637, 1197.263, 1376.386, 1205.54, 1234.918, 1216.907, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 72.
7.3770350803056575, 1196.963, 1340.277, 1197.309, 1200.028, 1201.287, 1199.151, 1197.32, 1197.318, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 72.
7.414898541838779, 1197.343, 1335.419, 1206.502, 1197.22, 1200.93, 1223.848, 1197.321, 1197.327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 72.
7.41123702529895, 1243.669, 1338.052, 1197.267, 1197.333, 1300.094, 1200.143, 1197.317, 1210.043, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 78.0, 72.
7.408330389240097, 1197.027, 1378.415, 1197.317, 1197.315, 1197.827, 1201.585, 1197.314, 1197.328, 0.0, 4.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 78.0, 78.0, 76.0, 73.
